position,temperature
3622,0.000030
3623,0.000030
3624,0.000030
3625,0.000030
3626,0.000029
3627,0.000029
3628,0.000029
3629,0.000029
3630,0.000028
3631,0.000028
3632,0.000028
3633,0.000028
3634,0.000028
3635,0.000027
3636,0.000027
3637,0.000027
3638,0.000027
3639,0.000027
3640,0.000026
3641,0.000026
3642,0.000026
3643,0.000026
3644,0.000026
3645,0.000025
3646,0.000025
3647,0.000025
3648,0.000025
3649,0.000025
3650,0.000024
3651,0.000024
3652,0.000024
3653,0.000024
3654,0.000024
3655,0.000024
3656,0.000023
3657,0.000023
3658,0.000023
3659,0.000023
3660,0.000023
3661,0.000022
3662,0.000022
3663,0.000022
3664,0.000022
3665,0.000022
3666,0.000022
3667,0.000021
3668,0.000021
3669,0.000021
3670,0.000021
3671,0.000021
3672,0.000021
3673,0.000021
3674,0.000020
3675,0.000020
3676,0.000020
3677,0.000020
3678,0.000020
3679,0.000020
3680,0.000019
3681,0.000019
3682,0.000019
3683,0.000019
3684,0.000019
3685,0.000019
3686,0.000019
3687,0.000018
3688,0.000018
3689,0.000018
3690,0.000018
3691,0.000018
3692,0.000018
3693,0.000018
3694,0.000017
3695,0.000017
3696,0.000017
3697,0.000017
3698,0.000017
3699,0.000017
3700,0.000017
3701,0.000017
3702,0.000016
3703,0.000016
3704,0.000016
3705,0.000016
3706,0.000016
3707,0.000016
3708,0.000016
3709,0.000016
3710,0.000015
3711,0.000015
3712,0.000015
3713,0.000015
3714,0.000015
3715,0.000015
3716,0.000015
3717,0.000015
3718,0.000015
3719,0.000014
3720,0.000014
3721,0.000014
3722,0.000014
3723,0.000014
3724,0.000014
3725,0.000014
3726,0.000014
3727,0.000014
3728,0.000013
3729,0.000013
3730,0.000013
3731,0.000013
3732,0.000013
3733,0.000013
3734,0.000013
3735,0.000013
3736,0.000013
3737,0.000013
3738,0.000012
3739,0.000012
3740,0.000012
3741,0.000012
3742,0.000012
3743,0.000012
3744,0.000012
3745,0.000012
3746,0.000012
3747,0.000012
3748,0.000012
3749,0.000011
3750,0.000011
3751,0.000011
3752,0.000011
3753,0.000011
3754,0.000011
3755,0.000011
3756,0.000011
3757,0.000011
3758,0.000011
3759,0.000011
3760,0.000010
3761,0.000010
3762,0.000010
3763,0.000010
3764,0.000010
3765,0.000010
3766,0.000010
3767,0.000010
3768,0.000010
3769,0.000010
3770,0.000010
3771,0.000010
3772,0.000010
3773,0.000009
3774,0.000009
3775,0.000009
3776,0.000009
3777,0.000009
3778,0.000009
3779,0.000009
3780,0.000009
3781,0.000009
3782,0.000009
3783,0.000009
3784,0.000009
3785,0.000009
3786,0.000009
3787,0.000008
3788,0.000008
3789,0.000008
3790,0.000008
3791,0.000008
3792,0.000008
3793,0.000008
3794,0.000008
3795,0.000008
3796,0.000008
3797,0.000008
3798,0.000008
3799,0.000008
3800,0.000008
3801,0.000008
3802,0.000008
3803,0.000007
3804,0.000007
3805,0.000007
3806,0.000007
3807,0.000007
3808,0.000007
3809,0.000007
3810,0.000007
3811,0.000007
3812,0.000007
3813,0.000007
3814,0.000007
3815,0.000007
3816,0.000007
3817,0.000007
3818,0.000007
3819,0.000007
3820,0.000007
3821,0.000006
3822,0.000006
3823,0.000006
3824,0.000006
3825,0.000006
3826,0.000006
3827,0.000006
3828,0.000006
3829,0.000006
3830,0.000006
3831,0.000006
3832,0.000006
3833,0.000006
3834,0.000006
3835,0.000006
3836,0.000006
3837,0.000006
3838,0.000006
3839,0.000006
3840,0.000006
3841,0.000005
3842,0.000005
3843,0.000005
3844,0.000005
3845,0.000005
3846,0.000005
3847,0.000005
3848,0.000005
3849,0.000005
3850,0.000005
3851,0.000005
3852,0.000005
3853,0.000005
3854,0.000005
3855,0.000005
3856,0.000005
3857,0.000005
3858,0.000005
3859,0.000005
3860,0.000005
3861,0.000005
3862,0.000005
3863,0.000005
3864,0.000005
3865,0.000005
3866,0.000004
3867,0.000004
3868,0.000004
3869,0.000004
3870,0.000004
3871,0.000004
3872,0.000004
3873,0.000004
3874,0.000004
3875,0.000004
3876,0.000004
3877,0.000004
3878,0.000004
3879,0.000004
3880,0.000004
3881,0.000004
3882,0.000004
3883,0.000004
3884,0.000004
3885,0.000004
3886,0.000004
3887,0.000004
3888,0.000004
3889,0.000004
3890,0.000004
3891,0.000004
3892,0.000004
3893,0.000004
3894,0.000004
3895,0.000003
3896,0.000003
3897,0.000003
3898,0.000003
3899,0.000003
3900,0.000003
3901,0.000003
3902,0.000003
3903,0.000003
3904,0.000003
3905,0.000003
3906,0.000003
3907,0.000003
3908,0.000003
3909,0.000003
3910,0.000003
3911,0.000003
3912,0.000003
3913,0.000003
3914,0.000003
3915,0.000003
3916,0.000003
3917,0.000003
3918,0.000003
3919,0.000003
3920,0.000003
3921,0.000003
3922,0.000003
3923,0.000003
3924,0.000003
3925,0.000003
3926,0.000003
3927,0.000003
3928,0.000003
3929,0.000003
3930,0.000003
3931,0.000003
3932,0.000003
3933,0.000002
3934,0.000002
3935,0.000002
3936,0.000002
3937,0.000002
3938,0.000002
3939,0.000002
3940,0.000002
3941,0.000002
3942,0.000002
3943,0.000002
3944,0.000002
3945,0.000002
3946,0.000002
3947,0.000002
3948,0.000002
3949,0.000002
3950,0.000002
3951,0.000002
3952,0.000002
3953,0.000002
3954,0.000002
3955,0.000002
3956,0.000002
3957,0.000002
3958,0.000002
3959,0.000002
3960,0.000002
3961,0.000002
3962,0.000002
3963,0.000002
3964,0.000002
3965,0.000002
3966,0.000002
3967,0.000002
3968,0.000002
3969,0.000002
3970,0.000002
3971,0.000002
3972,0.000002
3973,0.000002
3974,0.000002
3975,0.000002
3976,0.000002
3977,0.000002
3978,0.000002
3979,0.000002
3980,0.000002
3981,0.000002
3982,0.000002
3983,0.000002
3984,0.000001
3985,0.000001
3986,0.000001
3987,0.000001
3988,0.000001
3989,0.000001
3990,0.000001
3991,0.000001
3992,0.000001
3993,0.000001
3994,0.000001
3995,0.000001
3996,0.000001
3997,0.000001
3998,0.000001
3999,0.000001
4000,0.000001
4001,0.000001
4002,0.000001
4003,0.000001
4004,0.000001
4005,0.000001
4006,0.000001
4007,0.000001
4008,0.000001
4009,0.000001
4010,0.000001
4011,0.000001
4012,0.000001
4013,0.000001
4014,0.000001
4015,0.000001
4016,0.000001
4017,0.000001
4018,0.000001
4019,0.000001
4020,0.000001
4021,0.000001
4022,0.000001
4023,0.000001
4024,0.000001
4025,0.000001
4026,0.000001
4027,0.000001
4028,0.000001
4029,0.000001
4030,0.000001
4031,0.000001
4032,0.000001
4033,0.000001
4034,0.000001
4035,0.000001
4036,0.000001
4037,0.000001
4038,0.000001
4039,0.000001
4040,0.000001
4041,0.000001
4042,0.000001
4043,0.000001
4044,0.000001
4045,0.000001
4046,0.000001
4047,0.000001
4048,0.000001
4049,0.000001
4050,0.000001
4051,0.000001
4052,0.000001
4053,0.000001
4054,0.000000
4055,0.000000
4056,0.000000
4057,0.000000
4058,0.000000
4059,0.000000
4060,0.000000
4061,0.000000
4062,0.000000
4063,0.000000
4064,0.000000
4065,0.000000
4066,0.000000
4067,0.000000
4068,0.000000
4069,0.000000
4070,0.000000
4071,0.000000
4072,0.000000
4073,0.000000
4074,0.000000
4075,0.000000
4076,0.000000
4077,0.000000
4078,0.000000
4079,0.000000
4080,0.000000
4081,0.000000
4082,0.000000
4083,0.000000
4084,0.000000
4085,0.000000
4086,0.000000
4087,0.000000
4088,0.000000
4089,0.000000
4090,0.000000
4091,0.000000
4092,0.000000
4093,0.000000
4094,0.000000
4095,0.000000
